date,product_id,product_name,category,units_sold,revenue,unit_price,is_weekend,day_of_week,month,quarter,is_festival,festival_name,temperature,is_promotional,is_stockout,demand_score,date_parsed,days_since_start,week_of_year,day_of_month,units_sold_lag1,units_sold_lag7,revenue_lag1,units_sold_ma7,units_sold_ma30
2023-05-07,P001,Basmati Rice 5kg,Groceries,69,31050.0,450.0,True,Sunday,5,Q2,False,None,38.1,False,False,69.49,2023-05-07,126,18,7,99.0,61.0,44550.0,10.857142857142858,12.366666666666667
2023-05-08,P001,Basmati Rice 5kg,Groceries,73,32850.0,450.0,False,Monday,5,Q2,False,None,34.2,True,False,72.53,2023-05-08,127,19,8,69.0,0.0,31050.0,11.714285714285714,12.333333333333334
2023-05-09,P001,Basmati Rice 5kg,Groceries,48,21600.0,450.0,False,Tuesday,5,Q2,False,None,30.6,False,False,47.58,2023-05-09,128,19,9,73.0,48.0,32850.0,18.428571428571427,14.833333333333334
2023-05-10,P001,Basmati Rice 5kg,Groceries,66,29700.0,450.0,False,Wednesday,5,Q2,False,None,39.2,True,False,65.66,2023-05-10,129,19,10,48.0,85.0,21600.0,11.714285714285714,15.333333333333334
2023-05-11,P001,Basmati Rice 5kg,Groceries,68,30600.0,450.0,False,Thursday,5,Q2,False,None,36.1,True,False,68.42,2023-05-11,130,19,11,66.0,104.0,29700.0,13.142857142857142,14.6
2023-05-12,P001,Basmati Rice 5kg,Groceries,43,19350.0,450.0,False,Friday,5,Q2,False,None,38.4,False,False,43.23,2023-05-12,131,19,12,68.0,101.0,30600.0,7.285714285714286,10.766666666666667
2023-05-13,P001,Basmati Rice 5kg,Groceries,68,30600.0,450.0,True,Saturday,5,Q2,False,None,37.9,False,False,67.88,2023-05-13,132,19,13,43.0,99.0,19350.0,18.428571428571427,12.433333333333334
2023-05-14,P001,Basmati Rice 5kg,Groceries,59,26550.0,450.0,True,Sunday,5,Q2,False,None,36.3,False,False,58.87,2023-05-14,133,19,14,68.0,69.0,30600.0,9.714285714285714,11.933333333333334
2023-05-15,P001,Basmati Rice 5kg,Groceries,40,18000.0,450.0,False,Monday,5,Q2,False,None,31.1,False,False,39.57,2023-05-15,134,20,15,59.0,73.0,26550.0,11.285714285714286,13.3
2023-05-16,P001,Basmati Rice 5kg,Groceries,75,33750.0,450.0,False,Tuesday,5,Q2,False,None,31.1,True,False,75.36,2023-05-16,135,20,16,40.0,48.0,18000.0,11.142857142857142,12.7
2023-05-17,P001,Basmati Rice 5kg,Groceries,40,18000.0,450.0,False,Wednesday,5,Q2,False,None,38.9,False,False,40.29,2023-05-17,136,20,17,75.0,66.0,33750.0,20.857142857142858,16.366666666666667
2023-05-18,P001,Basmati Rice 5kg,Groceries,52,23400.0,450.0,False,Thursday,5,Q2,False,None,30.1,False,False,52.48,2023-05-18,137,20,18,40.0,68.0,18000.0,33.857142857142854,20.533333333333335
2023-05-19,P001,Basmati Rice 5kg,Groceries,46,20700.0,450.0,False,Friday,5,Q2,False,None,33.2,False,False,46.1,2023-05-19,138,20,19,52.0,43.0,23400.0,15.285714285714286,21.133333333333333
2023-05-20,P001,Basmati Rice 5kg,Groceries,47,21150.0,450.0,True,Saturday,5,Q2,False,None,35.8,False,False,47.46,2023-05-20,139,20,20,46.0,68.0,20700.0,19.142857142857142,20.4
2023-05-21,P001,Basmati Rice 5kg,Groceries,66,29700.0,450.0,True,Sunday,5,Q2,False,None,35.5,False,False,66.11,2023-05-21,140,20,21,47.0,59.0,21150.0,11.714285714285714,17.0
2023-05-22,P001,Basmati Rice 5kg,Groceries,58,26100.0,450.0,False,Monday,5,Q2,False,None,33.9,False,False,57.72,2023-05-22,141,21,22,66.0,40.0,29700.0,37.714285714285715,21.6
2023-05-23,P001,Basmati Rice 5kg,Groceries,52,23400.0,450.0,False,Tuesday,5,Q2,False,None,37.4,False,False,52.29,2023-05-23,142,21,23,58.0,75.0,26100.0,14.0,21.833333333333332
2023-05-24,P001,Basmati Rice 5kg,Groceries,42,18900.0,450.0,False,Wednesday,5,Q2,False,None,38.0,False,False,41.67,2023-05-24,143,21,24,52.0,40.0,23400.0,13.285714285714286,21.4
2023-05-25,P001,Basmati Rice 5kg,Groceries,75,33750.0,450.0,False,Thursday,5,Q2,False,None,35.2,True,False,74.53,2023-05-25,144,21,25,42.0,52.0,18900.0,13.285714285714286,15.2
2023-05-26,P001,Basmati Rice 5kg,Groceries,57,25650.0,450.0,False,Friday,5,Q2,False,None,30.9,False,False,57.15,2023-05-26,145,21,26,75.0,46.0,33750.0,18.0,14.1
2023-05-27,P001,Basmati Rice 5kg,Groceries,69,31050.0,450.0,True,Saturday,5,Q2,False,None,31.4,False,False,69.01,2023-05-27,146,21,27,57.0,47.0,25650.0,13.857142857142858,16.866666666666667
2023-05-28,P001,Basmati Rice 5kg,Groceries,67,30150.0,450.0,True,Sunday,5,Q2,False,None,33.9,False,False,66.91,2023-05-28,147,21,28,69.0,66.0,31050.0,9.0,15.733333333333333
2023-05-29,P001,Basmati Rice 5kg,Groceries,57,25650.0,450.0,False,Monday,5,Q2,False,None,39.0,False,False,56.62,2023-05-29,148,22,29,67.0,58.0,30150.0,11.714285714285714,17.833333333333332
2023-05-30,P001,Basmati Rice 5kg,Groceries,47,21150.0,450.0,False,Tuesday,5,Q2,False,None,37.7,False,False,47.09,2023-05-30,149,22,30,57.0,52.0,25650.0,14.571428571428571,15.1
2023-05-31,P001,Basmati Rice 5kg,Groceries,41,18450.0,450.0,False,Wednesday,5,Q2,False,None,33.5,False,False,41.11,2023-05-31,150,22,31,47.0,42.0,21150.0,11.142857142857142,17.066666666666666
2023-06-01,P001,Basmati Rice 5kg,Groceries,40,18000.0,450.0,False,Thursday,6,Q2,False,None,36.8,False,False,39.81,2023-06-01,151,22,1,41.0,75.0,18450.0,13.0,13.333333333333334
2023-06-02,P001,Basmati Rice 5kg,Groceries,57,25650.0,450.0,False,Friday,6,Q2,False,None,42.0,False,False,56.94,2023-06-02,152,22,2,40.0,57.0,18000.0,9.714285714285714,11.733333333333333
2023-06-03,P001,Basmati Rice 5kg,Groceries,48,21600.0,450.0,True,Saturday,6,Q2,False,None,42.2,False,False,48.08,2023-06-03,153,22,3,57.0,69.0,25650.0,30.428571428571427,15.033333333333333
2023-06-04,P001,Basmati Rice 5kg,Groceries,69,31050.0,450.0,True,Sunday,6,Q2,False,None,43.0,False,False,68.86,2023-06-04,154,22,4,48.0,67.0,21600.0,11.142857142857142,15.233333333333333
2023-06-05,P001,Basmati Rice 5kg,Groceries,80,36000.0,450.0,False,Monday,6,Q2,False,None,35.9,True,False,80.4,2023-06-05,155,23,5,69.0,57.0,31050.0,19.714285714285715,21.9
2023-06-06,P001,Basmati Rice 5kg,Groceries,0,0.0,450.0,False,Tuesday,6,Q2,False,None,38.7,False,True,49.67,2023-06-06,156,23,6,80.0,47.0,36000.0,15.857142857142858,18.7
2023-06-07,P001,Basmati Rice 5kg,Groceries,54,24300.0,450.0,False,Wednesday,6,Q2,False,None,42.1,False,False,54.37,2023-06-07,157,23,7,0.0,41.0,0.0,17.285714285714285,22.366666666666667
2023-06-08,P001,Basmati Rice 5kg,Groceries,77,34650.0,450.0,False,Thursday,6,Q2,False,None,36.3,True,False,76.88,2023-06-08,158,23,8,54.0,40.0,24300.0,14.571428571428571,17.133333333333333
2023-06-09,P001,Basmati Rice 5kg,Groceries,46,20700.0,450.0,False,Friday,6,Q2,False,None,42.9,False,False,45.75,2023-06-09,159,23,9,77.0,57.0,34650.0,12.428571428571429,16.433333333333334
2023-06-10,P001,Basmati Rice 5kg,Groceries,82,36900.0,450.0,True,Saturday,6,Q2,False,None,38.9,True,False,82.43,2023-06-10,160,23,10,46.0,48.0,20700.0,19.285714285714285,14.6
2023-06-11,P001,Basmati Rice 5kg,Groceries,54,24300.0,450.0,True,Sunday,6,Q2,False,None,41.9,False,False,54.38,2023-06-11,161,23,11,82.0,69.0,36900.0,13.428571428571429,16.433333333333334
2023-06-12,P001,Basmati Rice 5kg,Groceries,39,17550.0,450.0,False,Monday,6,Q2,False,None,34.6,False,False,38.74,2023-06-12,162,24,12,54.0,80.0,24300.0,12.142857142857142,16.6
2023-06-13,P001,Basmati Rice 5kg,Groceries,53,23850.0,450.0,False,Tuesday,6,Q2,False,None,33.2,False,False,52.75,2023-06-13,163,24,13,39.0,0.0,17550.0,23.857142857142858,17.666666666666668
2023-06-14,P001,Basmati Rice 5kg,Groceries,57,25650.0,450.0,False,Wednesday,6,Q2,False,None,42.7,False,False,57.0,2023-06-14,164,24,14,53.0,54.0,23850.0,17.142857142857142,17.1
2023-06-15,P001,Basmati Rice 5kg,Groceries,44,19800.0,450.0,False,Thursday,6,Q2,False,None,39.4,False,False,43.59,2023-06-15,165,24,15,57.0,77.0,25650.0,34.142857142857146,36.1
2023-06-16,P001,Basmati Rice 5kg,Groceries,48,21600.0,450.0,False,Friday,6,Q2,False,None,40.5,False,False,48.14,2023-06-16,166,24,16,44.0,46.0,19800.0,49.857142857142854,43.2
2023-06-17,P001,Basmati Rice 5kg,Groceries,53,23850.0,450.0,True,Saturday,6,Q2,False,None,36.7,False,False,53.44,2023-06-17,167,24,17,48.0,82.0,21600.0,52.42857142857143,44.8
2023-06-18,P001,Basmati Rice 5kg,Groceries,62,27900.0,450.0,True,Sunday,6,Q2,False,None,39.6,False,False,62.07,2023-06-18,168,24,18,53.0,54.0,23850.0,33.857142857142854,44.36666666666667
2023-06-19,P001,Basmati Rice 5kg,Groceries,57,25650.0,450.0,False,Monday,6,Q2,False,None,37.5,False,False,57.23,2023-06-19,169,25,19,62.0,39.0,27900.0,36.0,40.93333333333333
2023-06-20,P001,Basmati Rice 5kg,Groceries,47,21150.0,450.0,False,Tuesday,6,Q2,False,None,34.8,False,False,46.93,2023-06-20,170,25,20,57.0,53.0,25650.0,36.142857142857146,35.56666666666667
2023-06-21,P001,Basmati Rice 5kg,Groceries,52,23400.0,450.0,False,Wednesday,6,Q2,False,None,34.2,False,False,52.47,2023-06-21,171,25,21,47.0,57.0,21150.0,47.57142857142857,38.86666666666667
2023-06-22,P001,Basmati Rice 5kg,Groceries,58,26100.0,450.0,False,Thursday,6,Q2,False,None,40.9,False,False,57.85,2023-06-22,172,25,22,52.0,44.0,23400.0,39.57142857142857,38.43333333333333
2023-06-23,P001,Basmati Rice 5kg,Groceries,70,31500.0,450.0,False,Friday,6,Q2,False,None,37.9,True,False,70.33,2023-06-23,173,25,23,58.0,48.0,26100.0,62.57142857142857,46.46666666666667
2023-06-24,P001,Basmati Rice 5kg,Groceries,65,29250.0,450.0,True,Saturday,6,Q2,False,None,35.9,False,False,64.82,2023-06-24,174,25,24,70.0,53.0,31500.0,48.0,49.7
2023-06-25,P001,Basmati Rice 5kg,Groceries,69,31050.0,450.0,True,Sunday,6,Q2,False,None,33.1,False,False,69.44,2023-06-25,175,25,25,65.0,62.0,29250.0,52.285714285714285,55.9
2023-06-26,P001,Basmati Rice 5kg,Groceries,77,34650.0,450.0,False,Monday,6,Q2,False,None,42.9,True,False,76.57,2023-06-26,176,26,26,69.0,57.0,31050.0,32.42857142857143,52.03333333333333
2023-06-27,P001,Basmati Rice 5kg,Groceries,90,40500.0,450.0,False,Tuesday,6,Q2,True,Eid al-Adha,40.7,False,False,90.1,2023-06-27,177,26,27,77.0,47.0,34650.0,60.0,50.86666666666667
2023-06-28,P001,Basmati Rice 5kg,Groceries,86,38700.0,450.0,False,Wednesday,6,Q2,True,Eid al-Adha,41.9,False,False,86.0,2023-06-28,178,26,28,90.0,52.0,40500.0,33.285714285714285,44.233333333333334
2023-06-29,P001,Basmati Rice 5kg,Groceries,76,34200.0,450.0,False,Thursday,6,Q2,True,Eid al-Adha,42.9,False,False,76.48,2023-06-29,179,26,29,86.0,58.0,38700.0,46.0,42.8
2023-06-30,P001,Basmati Rice 5kg,Groceries,0,0.0,450.0,False,Friday,6,Q2,True,Eid al-Adha,39.6,False,True,99.85,2023-06-30,180,26,30,76.0,70.0,34200.0,39.0,38.6
2023-07-01,P001,Basmati Rice 5kg,Groceries,51,22950.0,450.0,True,Saturday,7,Q3,False,None,35.1,False,False,51.36,2023-07-01,181,26,1,0.0,65.0,0.0,34.714285714285715,38.0
2023-07-02,P001,Basmati Rice 5kg,Groceries,0,0.0,450.0,True,Sunday,7,Q3,False,None,32.9,False,True,51.68,2023-07-02,182,26,2,51.0,69.0,22950.0,62.714285714285715,43.233333333333334
2023-07-03,P001,Basmati Rice 5kg,Groceries,51,22950.0,450.0,False,Monday,7,Q3,False,None,36.8,False,False,50.61,2023-07-03,183,27,3,0.0,77.0,0.0,30.0,42.833333333333336
2023-07-04,P001,Basmati Rice 5kg,Groceries,46,20700.0,450.0,False,Tuesday,7,Q3,False,None,36.3,False,False,46.35,2023-07-04,184,27,4,51.0,90.0,22950.0,30.142857142857142,40.63333333333333
2023-07-05,P001,Basmati Rice 5kg,Groceries,43,19350.0,450.0,False,Wednesday,7,Q3,False,None,32.4,False,False,43.08,2023-07-05,185,27,5,46.0,86.0,20700.0,39.285714285714285,34.766666666666666
2023-07-06,P001,Basmati Rice 5kg,Groceries,38,17100.0,450.0,False,Thursday,7,Q3,False,None,27.0,False,False,38.1,2023-07-06,186,27,6,43.0,76.0,19350.0,39.857142857142854,35.36666666666667
2023-07-07,P001,Basmati Rice 5kg,Groceries,41,18450.0,450.0,False,Friday,7,Q3,False,None,29.1,False,False,41.18,2023-07-07,187,27,7,38.0,0.0,17100.0,53.714285714285715,42.5
2023-07-08,P001,Basmati Rice 5kg,Groceries,49,22050.0,450.0,True,Saturday,7,Q3,False,None,29.6,False,False,48.55,2023-07-08,188,27,8,41.0,51.0,18450.0,42.285714285714285,43.53333333333333
2023-07-09,P001,Basmati Rice 5kg,Groceries,68,30600.0,450.0,True,Sunday,7,Q3,False,None,27.3,True,False,68.34,2023-07-09,189,27,9,49.0,0.0,22050.0,41.57142857142857,46.733333333333334
2023-07-10,P001,Basmati Rice 5kg,Groceries,38,17100.0,450.0,False,Monday,7,Q3,False,None,32.2,False,False,38.44,2023-07-10,190,28,10,68.0,51.0,30600.0,47.857142857142854,45.56666666666667
2023-07-11,P001,Basmati Rice 5kg,Groceries,43,19350.0,450.0,False,Tuesday,7,Q3,False,None,35.8,False,False,43.34,2023-07-11,191,28,11,38.0,46.0,17100.0,35.142857142857146,47.5
2023-07-12,P001,Basmati Rice 5kg,Groceries,44,19800.0,450.0,False,Wednesday,7,Q3,False,None,36.6,False,False,43.57,2023-07-12,192,28,12,43.0,43.0,19350.0,56.857142857142854,49.333333333333336
2023-07-13,P001,Basmati Rice 5kg,Groceries,65,29250.0,450.0,False,Thursday,7,Q3,False,None,29.8,True,False,64.61,2023-07-13,193,28,13,44.0,38.0,19800.0,40.285714285714285,46.6
2023-07-14,P001,Basmati Rice 5kg,Groceries,65,29250.0,450.0,False,Friday,7,Q3,False,None,30.7,True,False,65.41,2023-07-14,194,28,14,65.0,41.0,29250.0,71.14285714285714,51.46666666666667
2023-07-15,P001,Basmati Rice 5kg,Groceries,51,22950.0,450.0,True,Saturday,7,Q3,False,None,29.2,False,False,51.38,2023-07-15,195,28,15,65.0,49.0,29250.0,40.285714285714285,48.166666666666664
2023-07-16,P001,Basmati Rice 5kg,Groceries,54,24300.0,450.0,True,Sunday,7,Q3,False,None,31.8,False,False,54.09,2023-07-16,196,28,16,51.0,68.0,22950.0,72.0,54.733333333333334
2023-07-17,P001,Basmati Rice 5kg,Groceries,54,24300.0,450.0,False,Monday,7,Q3,False,None,31.4,True,False,54.46,2023-07-17,197,29,17,54.0,38.0,24300.0,41.0,48.5
2023-07-18,P001,Basmati Rice 5kg,Groceries,38,17100.0,450.0,False,Tuesday,7,Q3,False,None,31.2,False,False,37.84,2023-07-18,198,29,18,54.0,43.0,24300.0,38.42857142857143,47.266666666666666
2023-07-19,P001,Basmati Rice 5kg,Groceries,49,22050.0,450.0,False,Wednesday,7,Q3,False,None,33.4,False,False,49.22,2023-07-19,199,29,19,38.0,44.0,17100.0,38.714285714285715,40.9
2023-07-20,P001,Basmati Rice 5kg,Groceries,45,20250.0,450.0,False,Thursday,7,Q3,False,None,31.2,False,False,44.89,2023-07-20,200,29,20,49.0,65.0,22050.0,57.142857142857146,43.56666666666667
2023-07-21,P001,Basmati Rice 5kg,Groceries,37,16650.0,450.0,False,Friday,7,Q3,False,None,34.4,False,False,37.04,2023-07-21,201,29,21,45.0,65.0,20250.0,38.714285714285715,43.56666666666667
2023-07-22,P001,Basmati Rice 5kg,Groceries,47,21150.0,450.0,True,Saturday,7,Q3,False,None,34.9,False,False,47.37,2023-07-22,202,29,22,37.0,51.0,16650.0,53.857142857142854,46.3
2023-07-23,P001,Basmati Rice 5kg,Groceries,46,20700.0,450.0,True,Sunday,7,Q3,False,None,28.0,False,False,46.09,2023-07-23,203,29,23,47.0,54.0,21150.0,53.0,43.8
2023-07-24,P001,Basmati Rice 5kg,Groceries,47,21150.0,450.0,False,Monday,7,Q3,False,None,29.7,False,False,46.59,2023-07-24,204,30,24,46.0,54.0,20700.0,29.285714285714285,42.8
2023-07-25,P001,Basmati Rice 5kg,Groceries,46,20700.0,450.0,False,Tuesday,7,Q3,False,None,36.7,False,False,46.02,2023-07-25,205,30,25,47.0,38.0,21150.0,39.714285714285715,39.53333333333333
2023-07-26,P001,Basmati Rice 5kg,Groceries,48,21600.0,450.0,False,Wednesday,7,Q3,False,None,32.9,False,False,48.22,2023-07-26,206,30,26,46.0,49.0,20700.0,37.285714285714285,37.7
2023-07-27,P001,Basmati Rice 5kg,Groceries,41,18450.0,450.0,False,Thursday,7,Q3,False,None,28.1,False,False,41.36,2023-07-27,207,30,27,48.0,45.0,21600.0,37.42857142857143,37.36666666666667
2023-07-28,P001,Basmati Rice 5kg,Groceries,57,25650.0,450.0,False,Friday,7,Q3,False,None,29.0,True,False,56.63,2023-07-28,208,30,28,41.0,37.0,18450.0,49.714285714285715,45.8
2023-07-29,P001,Basmati Rice 5kg,Groceries,51,22950.0,450.0,True,Saturday,7,Q3,False,None,29.6,False,False,50.58,2023-07-29,209,30,29,57.0,47.0,25650.0,55.285714285714285,51.766666666666666
2023-07-30,P001,Basmati Rice 5kg,Groceries,61,27450.0,450.0,True,Sunday,7,Q3,False,None,34.7,False,False,61.12,2023-07-30,210,30,30,51.0,46.0,22950.0,43.857142857142854,54.5
2023-07-31,P001,Basmati Rice 5kg,Groceries,50,22500.0,450.0,False,Monday,7,Q3,False,None,29.9,False,False,49.56,2023-07-31,211,31,31,61.0,47.0,27450.0,74.85714285714286,56.46666666666667
2023-08-01,P001,Basmati Rice 5kg,Groceries,49,22050.0,450.0,False,Tuesday,8,Q3,False,None,33.4,False,False,49.07,2023-08-01,212,31,1,50.0,46.0,22500.0,45.42857142857143,52.53333333333333
2023-08-02,P001,Basmati Rice 5kg,Groceries,48,21600.0,450.0,False,Wednesday,8,Q3,False,None,30.4,False,False,47.53,2023-08-02,213,31,2,49.0,48.0,22050.0,43.0,52.333333333333336
2023-08-03,P001,Basmati Rice 5kg,Groceries,35,15750.0,450.0,False,Thursday,8,Q3,False,None,31.3,False,False,35.48,2023-08-03,214,31,3,48.0,41.0,21600.0,41.142857142857146,43.2
2023-08-04,P001,Basmati Rice 5kg,Groceries,71,31950.0,450.0,False,Friday,8,Q3,False,None,30.1,True,False,71.23,2023-08-04,215,31,4,35.0,57.0,15750.0,74.0,49.733333333333334
2023-08-05,P001,Basmati Rice 5kg,Groceries,81,36450.0,450.0,True,Saturday,8,Q3,False,None,34.8,True,False,81.44,2023-08-05,216,31,5,71.0,51.0,31950.0,37.285714285714285,48.4
2023-08-06,P001,Basmati Rice 5kg,Groceries,50,22500.0,450.0,True,Sunday,8,Q3,False,None,31.0,False,False,49.71,2023-08-06,217,31,6,81.0,61.0,36450.0,41.857142857142854,48.9
2023-08-07,P001,Basmati Rice 5kg,Groceries,47,21150.0,450.0,False,Monday,8,Q3,False,None,31.7,False,False,46.97,2023-08-07,218,32,7,50.0,50.0,22500.0,48.42857142857143,45.6
2023-08-08,P001,Basmati Rice 5kg,Groceries,51,22950.0,450.0,False,Tuesday,8,Q3,False,None,34.5,False,False,51.34,2023-08-08,219,32,8,47.0,49.0,21150.0,20.666666666666668,20.666666666666668
2023-08-09,P001,Basmati Rice 5kg,Groceries,38,17100.0,450.0,False,Wednesday,8,Q3,False,None,34.2,False,False,38.5,2023-08-09,220,32,9,51.0,48.0,22950.0,19.714285714285715,20.846153846153847
2023-08-10,P001,Basmati Rice 5kg,Groceries,35,15750.0,450.0,False,Thursday,8,Q3,False,None,30.4,False,False,34.76,2023-08-10,221,32,10,38.0,35.0,17100.0,21.714285714285715,20.695652173913043
2023-08-11,P001,Basmati Rice 5kg,Groceries,69,31050.0,450.0,False,Friday,8,Q3,False,None,30.9,True,False,68.93,2023-08-11,222,32,11,35.0,71.0,15750.0,20.857142857142858,20.766666666666666
2023-08-12,P001,Basmati Rice 5kg,Groceries,58,26100.0,450.0,True,Saturday,8,Q3,False,None,26.7,False,False,57.52,2023-08-12,223,32,12,69.0,81.0,31050.0,21.571428571428573,20.666666666666668
2023-08-13,P001,Basmati Rice 5kg,Groceries,77,34650.0,450.0,True,Sunday,8,Q3,True,Independence Day,27.7,False,False,76.53,2023-08-13,224,32,13,58.0,50.0,26100.0,18.142857142857142,20.133333333333333
2023-08-14,P001,Basmati Rice 5kg,Groceries,78,35100.0,450.0,False,Monday,8,Q3,True,Independence Day,29.9,False,False,78.42,2023-08-14,225,33,14,77.0,47.0,34650.0,19.571428571428573,19.866666666666667
2023-08-15,P001,Basmati Rice 5kg,Groceries,70,31500.0,450.0,False,Tuesday,8,Q3,True,Independence Day,33.3,False,False,70.01,2023-08-15,226,33,15,78.0,51.0,35100.0,21.142857142857142,20.066666666666666
2023-08-16,P001,Basmati Rice 5kg,Groceries,88,39600.0,450.0,False,Wednesday,8,Q3,True,Independence Day,29.0,False,False,87.86,2023-08-16,227,33,16,70.0,38.0,31500.0,20.857142857142858,20.833333333333332
2023-08-17,P001,Basmati Rice 5kg,Groceries,43,19350.0,450.0,False,Thursday,8,Q3,False,None,27.6,False,False,43.19,2023-08-17,228,33,17,88.0,35.0,39600.0,20.142857142857142,20.2
2023-08-18,P001,Basmati Rice 5kg,Groceries,46,20700.0,450.0,False,Friday,8,Q3,False,None,33.8,False,False,45.7,2023-08-18,229,33,18,43.0,69.0,19350.0,22.285714285714285,20.766666666666666
2023-08-19,P001,Basmati Rice 5kg,Groceries,46,20700.0,450.0,True,Saturday,8,Q3,False,None,35.2,False,False,45.78,2023-08-19,230,33,19,46.0,58.0,20700.0,21.285714285714285,20.6
2023-08-20,P001,Basmati Rice 5kg,Groceries,59,26550.0,450.0,True,Sunday,8,Q3,False,None,33.7,False,False,59.18,2023-08-20,231,33,20,46.0,77.0,20700.0,21.142857142857142,21.0
2023-08-21,P001,Basmati Rice 5kg,Groceries,46,20700.0,450.0,False,Monday,8,Q3,False,None,28.6,False,False,45.95,2023-08-21,232,34,21,59.0,78.0,26550.0,21.0,20.433333333333334
2023-08-22,P001,Basmati Rice 5kg,Groceries,45,20250.0,450.0,False,Tuesday,8,Q3,False,None,30.0,False,False,45.14,2023-08-22,233,34,22,46.0,70.0,20700.0,21.714285714285715,20.966666666666665
2023-08-23,P001,Basmati Rice 5kg,Groceries,47,21150.0,450.0,False,Wednesday,8,Q3,False,None,32.4,False,False,47.07,2023-08-23,234,34,23,45.0,88.0,20250.0,23.857142857142858,22.833333333333332
2023-08-24,P001,Basmati Rice 5kg,Groceries,50,22500.0,450.0,False,Thursday,8,Q3,False,None,34.8,False,False,50.21,2023-08-24,235,34,24,47.0,43.0,21150.0,24.571428571428573,23.833333333333332
2023-08-25,P001,Basmati Rice 5kg,Groceries,47,21150.0,450.0,False,Friday,8,Q3,False,None,33.3,False,False,46.93,2023-08-25,236,34,25,50.0,46.0,22500.0,23.142857142857142,24.2
2023-08-26,P001,Basmati Rice 5kg,Groceries,54,24300.0,450.0,True,Saturday,8,Q3,False,None,35.5,False,False,54.01,2023-08-26,237,34,26,47.0,46.0,21150.0,21.857142857142858,23.133333333333333
2023-08-27,P001,Basmati Rice 5kg,Groceries,57,25650.0,450.0,True,Sunday,8,Q3,False,None,34.8,False,False,57.3,2023-08-27,238,34,27,54.0,59.0,24300.0,17.428571428571427,21.2
2023-08-28,P001,Basmati Rice 5kg,Groceries,71,31950.0,450.0,False,Monday,8,Q3,True,Raksha Bandhan,27.8,False,False,70.52,2023-08-28,239,35,28,57.0,46.0,25650.0,20.571428571428573,20.133333333333333
2023-08-29,P001,Basmati Rice 5kg,Groceries,89,40050.0,450.0,False,Tuesday,8,Q3,True,Raksha Bandhan,26.2,False,False,89.41,2023-08-29,240,35,29,71.0,45.0,31950.0,19.142857142857142,19.366666666666667
2023-08-30,P001,Basmati Rice 5kg,Groceries,76,34200.0,450.0,False,Wednesday,8,Q3,True,Raksha Bandhan,29.6,False,False,75.63,2023-08-30,241,35,30,89.0,47.0,40050.0,20.428571428571427,19.333333333333332
2023-08-31,P001,Basmati Rice 5kg,Groceries,71,31950.0,450.0,False,Thursday,8,Q3,True,Raksha Bandhan,34.5,False,False,71.24,2023-08-31,242,35,31,76.0,50.0,34200.0,17.857142857142858,18.2
2023-09-01,P001,Basmati Rice 5kg,Groceries,42,18900.0,450.0,False,Friday,9,Q3,False,None,31.9,False,False,41.69,2023-09-01,243,35,1,71.0,47.0,31950.0,19.142857142857142,18.3
2023-09-02,P001,Basmati Rice 5kg,Groceries,49,22050.0,450.0,True,Saturday,9,Q3,False,None,31.4,False,False,49.23,2023-09-02,244,35,2,42.0,54.0,18900.0,18.714285714285715,18.366666666666667
2023-09-03,P001,Basmati Rice 5kg,Groceries,49,22050.0,450.0,True,Sunday,9,Q3,False,None,24.1,False,False,49.01,2023-09-03,245,35,3,49.0,57.0,22050.0,18.142857142857142,19.133333333333333
2023-09-04,P001,Basmati Rice 5kg,Groceries,43,19350.0,450.0,False,Monday,9,Q3,False,None,27.3,False,False,42.51,2023-09-04,246,36,4,49.0,71.0,22050.0,19.0,18.933333333333334
